query,label,source,label_name
"c/jon peuelas, 117,",0,kaggle_sqli,legit
0om7rera,0,kaggle_sqli,legit
tapia de casariego,0,kaggle_sqli,legit
"avenida de europa 153,",0,kaggle_sqli,legit
more@soymuyguapa.es,0,kaggle_sqli,legit
letemendia dou,0,kaggle_sqli,legit
c9b4+tal,0,kaggle_sqli,legit
85744372g,0,kaggle_sqli,legit
cosmlogo,0,kaggle_sqli,legit
cossovel-heintel@camiones-hibridos.ec,0,kaggle_sqli,legit
1525,0,kaggle_sqli,legit
82063475g,0,kaggle_sqli,legit
ex8ed2ci3,0,kaggle_sqli,legit
guilbert_silver@maquillajeparalabios.dj,0,kaggle_sqli,legit
3.52714E+15,0,kaggle_sqli,legit
"c/ cels gomis i mestre 171,",0,kaggle_sqli,legit
ondorica arabia,0,kaggle_sqli,legit
"altos de lillo, 137",0,kaggle_sqli,legit
portomarn,0,kaggle_sqli,legit
516?t2r8ro,0,kaggle_sqli,legit
34481916v,0,kaggle_sqli,legit
ficker,0,kaggle_sqli,legit
calle montes claros 9,0,kaggle_sqli,legit
84,0,kaggle_sqli,legit
19262,0,kaggle_sqli,legit
sobrino coyoma,0,kaggle_sqli,legit
ballou@adondeir.mn,0,kaggle_sqli,legit
divinizacin,0,kaggle_sqli,legit
solar,0,kaggle_sqli,legit
blenkarn6,0,kaggle_sqli,legit
arcos de jaln,0,kaggle_sqli,legit
ofere*nte,0,kaggle_sqli,legit
sabiela,0,kaggle_sqli,legit
3407,0,kaggle_sqli,legit
sedran,0,kaggle_sqli,legit
santo,0,kaggle_sqli,legit
pujolrs tremosa,0,kaggle_sqli,legit
villar del ro,0,kaggle_sqli,legit
2260,0,kaggle_sqli,legit
villasequilla,0,kaggle_sqli,legit
llovet,0,kaggle_sqli,legit
84304826m,0,kaggle_sqli,legit
9.82891E+15,0,kaggle_sqli,legit
jou de lagarza,0,kaggle_sqli,legit
masferr massans,0,kaggle_sqli,legit
40444,0,kaggle_sqli,legit
baquerizo amatll,0,kaggle_sqli,legit
8.27055E+15,0,kaggle_sqli,legit
8.51E+15,0,kaggle_sqli,legit
cuevas de san marcos,0,kaggle_sqli,legit
"alfalfa 47,",0,kaggle_sqli,legit
broughton0@naturalchild.lc,0,kaggle_sqli,legit
orera,0,kaggle_sqli,legit
letra bala,0,kaggle_sqli,legit
riento@maison-cadaques.gd,0,kaggle_sqli,legit
valdearcos de la vega,0,kaggle_sqli,legit
4377,0,kaggle_sqli,legit
1capa2ad*or,0,kaggle_sqli,legit
"ferrer del rio, 126 2?h",0,kaggle_sqli,legit
cado,0,kaggle_sqli,legit
19552581m,0,kaggle_sqli,legit
morales de toro,0,kaggle_sqli,legit
hermine@943.mw,0,kaggle_sqli,legit
holgorio,0,kaggle_sqli,legit
areces casallac,0,kaggle_sqli,legit
claudiano,0,kaggle_sqli,legit
padral gracida,0,kaggle_sqli,legit
57418420r,0,kaggle_sqli,legit
breanne,0,kaggle_sqli,legit
monteon pasquina,0,kaggle_sqli,legit
99508422a,0,kaggle_sqli,legit
v2e2udo,0,kaggle_sqli,legit
vilanova de arousa,0,kaggle_sqli,legit
lapidificar,0,kaggle_sqli,legit
ornela,0,kaggle_sqli,legit
whiskin,0,kaggle_sqli,legit
ramiz,0,kaggle_sqli,legit
harlin,0,kaggle_sqli,legit
cancio,0,kaggle_sqli,legit
20150,0,kaggle_sqli,legit
5.85437E+15,0,kaggle_sqli,legit
76156835v,0,kaggle_sqli,legit
exceptacin,0,kaggle_sqli,legit
"arroyo prado del rey 60,",0,kaggle_sqli,legit
shiomi@errebebe.ug,0,kaggle_sqli,legit
26064480y,0,kaggle_sqli,legit
manzano babot,0,kaggle_sqli,legit
"c/ del ferrocarril, 152,",0,kaggle_sqli,legit
10970,0,kaggle_sqli,legit
5106,0,kaggle_sqli,legit
arguisuelas,0,kaggle_sqli,legit
capella,0,kaggle_sqli,legit
gladiolos 30,0,kaggle_sqli,legit
elezaro,0,kaggle_sqli,legit
rancar,0,kaggle_sqli,legit
"calle palmito, s/n, 12?g",0,kaggle_sqli,legit
62776679l,0,kaggle_sqli,legit
28660,0,kaggle_sqli,legit
43713,0,kaggle_sqli,legit
rechinido,0,kaggle_sqli,legit
calle de joan miro s/n,0,kaggle_sqli,legit
79039106c,0,kaggle_sqli,legit
51975226x,0,kaggle_sqli,legit
"c/ cangrexeiras, 164, 4e",0,kaggle_sqli,legit
batllori budi,0,kaggle_sqli,legit
itero del castillo,0,kaggle_sqli,legit
lovejoy,0,kaggle_sqli,legit
4973,0,kaggle_sqli,legit
hoste ustrell,0,kaggle_sqli,legit
b4rl942r7,0,kaggle_sqli,legit
agenor,0,kaggle_sqli,legit
"plaza del yunque, 4,",0,kaggle_sqli,legit
"calle can bordoi, 148",0,kaggle_sqli,legit
"calle camino getafe, 157,",0,kaggle_sqli,legit
caterina,0,kaggle_sqli,legit
37650,0,kaggle_sqli,legit
37425321c,0,kaggle_sqli,legit
24324,0,kaggle_sqli,legit
488u7ra,0,kaggle_sqli,legit
ariel,0,kaggle_sqli,legit
6440,0,kaggle_sqli,legit
ajaraca,0,kaggle_sqli,legit
70136564l,0,kaggle_sqli,legit
5.18985E+14,0,kaggle_sqli,legit
bly7,0,kaggle_sqli,legit
guasch xifr,0,kaggle_sqli,legit
2425,0,kaggle_sqli,legit
69364169x,0,kaggle_sqli,legit
blasinda,0,kaggle_sqli,legit
73361115q,0,kaggle_sqli,legit
cretas,0,kaggle_sqli,legit
9.30174E+15,0,kaggle_sqli,legit
34964894h,0,kaggle_sqli,legit
esdrs,0,kaggle_sqli,legit
09831514a,0,kaggle_sqli,legit
aprea@ingenelec.es,0,kaggle_sqli,legit
taspatch,0,kaggle_sqli,legit
benito@mayoriasilenciosa.mu,0,kaggle_sqli,legit
71196230y,0,kaggle_sqli,legit
tomolillo@velazquezlarranaga.et,0,kaggle_sqli,legit
pearce,0,kaggle_sqli,legit
carr97t8,0,kaggle_sqli,legit
5229,0,kaggle_sqli,legit
uriah,0,kaggle_sqli,legit
kai-larsen-picchio6@multasdetransito.net,0,kaggle_sqli,legit
"calle francisco de leiva, 131,",0,kaggle_sqli,legit
wardle,0,kaggle_sqli,legit
willie51,0,kaggle_sqli,legit
llompart maydana,0,kaggle_sqli,legit
95001516q,0,kaggle_sqli,legit
7.78503E+15,0,kaggle_sqli,legit
50227,0,kaggle_sqli,legit
milton@diagnosticoradiologico.asia,0,kaggle_sqli,legit
svenn-er,0,kaggle_sqli,legit
ru5runears2,0,kaggle_sqli,legit
mazursky@mundo-deportivo.mx,0,kaggle_sqli,legit
clunes7@palodegolf.com.coop,0,kaggle_sqli,legit
1.82575E+15,0,kaggle_sqli,legit
511amasa,0,kaggle_sqli,legit
spinnell@cpanelweb.com.ao,0,kaggle_sqli,legit
"logroo, 98, 5-d",0,kaggle_sqli,legit
miguel leon gracia 174,0,kaggle_sqli,legit
44394,0,kaggle_sqli,legit
sauprobo,0,kaggle_sqli,legit
urbina granda,0,kaggle_sqli,legit
46562846j,0,kaggle_sqli,legit
75512816k,0,kaggle_sqli,legit
2.25315E+15,0,kaggle_sqli,legit
marshaus,0,kaggle_sqli,legit
hermindo,0,kaggle_sqli,legit
calle el milagrena s/n 10a,0,kaggle_sqli,legit
enjabonadura,0,kaggle_sqli,legit
alma,0,kaggle_sqli,legit
spain@erasmusrooms.bi,0,kaggle_sqli,legit
2111,0,kaggle_sqli,legit
2.91012E+15,0,kaggle_sqli,legit
bogs terradas,0,kaggle_sqli,legit
7.36777E+15,0,kaggle_sqli,legit
pospisil,0,kaggle_sqli,legit
5.24225E+13,0,kaggle_sqli,legit
ti20,0,kaggle_sqli,legit
casacuberta delacerda,0,kaggle_sqli,legit
palmieri layi,0,kaggle_sqli,legit
8ro4,0,kaggle_sqli,legit
ezella,0,kaggle_sqli,legit
de2ape91ibi1ie4to,0,kaggle_sqli,legit
61882626e,0,kaggle_sqli,legit
5emic0e,0,kaggle_sqli,legit
alobras,0,kaggle_sqli,legit
nort$ea,0,kaggle_sqli,legit
46269,0,kaggle_sqli,legit
hollywood.hausman@921.th,0,kaggle_sqli,legit
tottenham@satellites.py,0,kaggle_sqli,legit
43120,0,kaggle_sqli,legit
"paseo mokamer, s/n,",0,kaggle_sqli,legit
hermida fiordalizzi,0,kaggle_sqli,legit
robieux,0,kaggle_sqli,legit
tromba,0,kaggle_sqli,legit
"pont de bar, el",0,kaggle_sqli,legit
cracoviano,0,kaggle_sqli,legit
"calle la corta, 85",0,kaggle_sqli,legit
gasull vadell,0,kaggle_sqli,legit
1.69372E+15,0,kaggle_sqli,legit
maeya,0,kaggle_sqli,legit
dagma,0,kaggle_sqli,legit
whitehur,0,kaggle_sqli,legit
hernardo,0,kaggle_sqli,legit
senderow,0,kaggle_sqli,legit
gen7o,0,kaggle_sqli,legit
alberite de san juan,0,kaggle_sqli,legit
sheila,0,kaggle_sqli,legit
24429,0,kaggle_sqli,legit
32788800t,0,kaggle_sqli,legit
sadoyama,0,kaggle_sqli,legit
leigh_hellinger@atorre.sy,0,kaggle_sqli,legit
eulalio,0,kaggle_sqli,legit
74725623a,0,kaggle_sqli,legit
marracos,0,kaggle_sqli,legit
78218686x,0,kaggle_sqli,legit
comprensin,0,kaggle_sqli,legit
desi4teresal,0,kaggle_sqli,legit
hania,0,kaggle_sqli,legit
kovac,0,kaggle_sqli,legit
"macario, 87,",0,kaggle_sqli,legit
8.40007E+15,0,kaggle_sqli,legit
25727,0,kaggle_sqli,legit
afijacin,0,kaggle_sqli,legit
ojeda fita,0,kaggle_sqli,legit
76591879q,0,kaggle_sqli,legit
48714518n,0,kaggle_sqli,legit
lotfaga,0,kaggle_sqli,legit
7012,0,kaggle_sqli,legit
16966742x,0,kaggle_sqli,legit
9.17827E+15,0,kaggle_sqli,legit
otxandio,0,kaggle_sqli,legit
7.6889E+15,0,kaggle_sqli,legit
pesado stahler,0,kaggle_sqli,legit
jaca 75,0,kaggle_sqli,legit
m_at1i852se,0,kaggle_sqli,legit
6.19E+15,0,kaggle_sqli,legit
5986,0,kaggle_sqli,legit
26580,0,kaggle_sqli,legit
"plza. musico diaz cano 5,",0,kaggle_sqli,legit
89740217j,0,kaggle_sqli,legit
"calle carcedo, 197,",0,kaggle_sqli,legit
121,0,kaggle_sqli,legit
27915,0,kaggle_sqli,legit
el-am,0,kaggle_sqli,legit
yaser,0,kaggle_sqli,legit
6.09196E+15,0,kaggle_sqli,legit
caamao alayo,0,kaggle_sqli,legit
yong-gomori@andrestabernero.gg,0,kaggle_sqli,legit
salvina,0,kaggle_sqli,legit
1.05923E+15,0,kaggle_sqli,legit
fogars de la selva,0,kaggle_sqli,legit
53527134q,0,kaggle_sqli,legit
hymen_israeli@aulahost.vc,0,kaggle_sqli,legit
4u9_l5o,0,kaggle_sqli,legit
4.64693E+15,0,kaggle_sqli,legit
50700,0,kaggle_sqli,legit
bijman3,0,kaggle_sqli,legit
levert,0,kaggle_sqli,legit
quinn,0,kaggle_sqli,legit
i4sacular,0,kaggle_sqli,legit
tuneu,0,kaggle_sqli,legit
calle clavel 30 11?b,0,kaggle_sqli,legit
zlotnick,0,kaggle_sqli,legit
jochen,0,kaggle_sqli,legit
retallac,0,kaggle_sqli,legit
levitin,0,kaggle_sqli,legit
pablo,0,kaggle_sqli,legit
calle bertran de castellet 28 6e,0,kaggle_sqli,legit
8.12979E+15,0,kaggle_sqli,legit
"calle jose espejo, 130, 12?a",0,kaggle_sqli,legit
naca39,0,kaggle_sqli,legit
3.63611E+15,0,kaggle_sqli,legit
liliana,0,kaggle_sqli,legit
parmenia,0,kaggle_sqli,legit
calle nieto 41,0,kaggle_sqli,legit
doron@beljos.ch,0,kaggle_sqli,legit
7.69444E+15,0,kaggle_sqli,legit
19462,0,kaggle_sqli,legit
fl5ct499t1,0,kaggle_sqli,legit
9857,0,kaggle_sqli,legit
grace,0,kaggle_sqli,legit
ianace,0,kaggle_sqli,legit
"poblado de regulares 180, 1d",0,kaggle_sqli,legit
c6he5era,0,kaggle_sqli,legit
3578,0,kaggle_sqli,legit
elido,0,kaggle_sqli,legit
8.17915E+15,0,kaggle_sqli,legit
sauleda fidalgo,0,kaggle_sqli,legit
"c/ clarin, 117",0,kaggle_sqli,legit
montesano_wontner@pcvirus.tm,0,kaggle_sqli,legit
"aldebaran 84,",0,kaggle_sqli,legit
"cabaeros, 131",0,kaggle_sqli,legit
delvalle llers,0,kaggle_sqli,legit
47131,0,kaggle_sqli,legit
12230,0,kaggle_sqli,legit
19327,0,kaggle_sqli,legit
otowa@ebuy.com.ci,0,kaggle_sqli,legit
"c/ peru, 85, 10?h",0,kaggle_sqli,legit
39699852n,0,kaggle_sqli,legit
"calle ginebra, 138",0,kaggle_sqli,legit
alcoy/alcoi,0,kaggle_sqli,legit
4.65441E+15,0,kaggle_sqli,legit
thompson,0,kaggle_sqli,legit
2742,0,kaggle_sqli,legit
"calle gibraltar, 88",0,kaggle_sqli,legit
komai@ofertachina.ir,0,kaggle_sqli,legit
1680,0,kaggle_sqli,legit
40315,0,kaggle_sqli,legit
ars yermo,0,kaggle_sqli,legit
ad0inist1ador9,0,kaggle_sqli,legit
12064316b,0,kaggle_sqli,legit
21302211w,0,kaggle_sqli,legit
fady,0,kaggle_sqli,legit
10858,0,kaggle_sqli,legit
3.74288E+15,0,kaggle_sqli,legit
83677248m,0,kaggle_sqli,legit
skylar,0,kaggle_sqli,legit
valcourt,0,kaggle_sqli,legit
etchieso,0,kaggle_sqli,legit
agobiar,0,kaggle_sqli,legit
23456317c,0,kaggle_sqli,legit
arrebatarse,0,kaggle_sqli,legit
dowson@sehimaco.eg,0,kaggle_sqli,legit
fuente el saz de jarama,0,kaggle_sqli,legit
c/ doctores lasso simarro 30,0,kaggle_sqli,legit
nodonk@locuraporno.ar,0,kaggle_sqli,legit
"c/ zamora, 151, 1-b",0,kaggle_sqli,legit
celka,0,kaggle_sqli,legit
73488403e,0,kaggle_sqli,legit
benasque,0,kaggle_sqli,legit
36930027p,0,kaggle_sqli,legit
beaule,0,kaggle_sqli,legit
"c/ moncayo, 36, 10-d",0,kaggle_sqli,legit
7.86E+15,0,kaggle_sqli,legit
s!oap,0,kaggle_sqli,legit
30827206f,0,kaggle_sqli,legit
diafragmar,0,kaggle_sqli,legit
50529,0,kaggle_sqli,legit
binaced,0,kaggle_sqli,legit
cal5br2,0,kaggle_sqli,legit
francisc,0,kaggle_sqli,legit
4014,0,kaggle_sqli,legit
canela,0,kaggle_sqli,legit
3953,0,kaggle_sqli,legit
5296,0,kaggle_sqli,legit
monti,0,kaggle_sqli,legit
92106863m,0,kaggle_sqli,legit
burbidge@elalamorestaurante.pr,0,kaggle_sqli,legit
16646,0,kaggle_sqli,legit
soussa,0,kaggle_sqli,legit
7.85716E+15,0,kaggle_sqli,legit
"gimnasia 153, 4?e",0,kaggle_sqli,legit
6120,0,kaggle_sqli,legit
lowietje,0,kaggle_sqli,legit
47400,0,kaggle_sqli,legit
de_leon,0,kaggle_sqli,legit
3641,0,kaggle_sqli,legit
rayen,0,kaggle_sqli,legit
9.57099E+14,0,kaggle_sqli,legit
17751,0,kaggle_sqli,legit
mathurin,0,kaggle_sqli,legit
tornielli heusser,0,kaggle_sqli,legit
chekhov@biosaludsystems.gov,0,kaggle_sqli,legit
28430,0,kaggle_sqli,legit
napolen,0,kaggle_sqli,legit
maurijn,0,kaggle_sqli,legit
"cerollera, la",0,kaggle_sqli,legit
8773,0,kaggle_sqli,legit
viver,0,kaggle_sqli,legit
canosa,0,kaggle_sqli,legit
valls,0,kaggle_sqli,legit
pampanas soto,0,kaggle_sqli,legit
"plza. luis cernuda, 88",0,kaggle_sqli,legit
bugarra,0,kaggle_sqli,legit
lugar grela 152 1?f,0,kaggle_sqli,legit
44651,0,kaggle_sqli,legit
firestone@artforall.ag,0,kaggle_sqli,legit
mohedano tinoco,0,kaggle_sqli,legit
"calle holanda 146,",0,kaggle_sqli,legit
6.98863E+15,0,kaggle_sqli,legit
9.35728E+15,0,kaggle_sqli,legit
botosso@mytanga.cf,0,kaggle_sqli,legit
cadaqus,0,kaggle_sqli,legit
c2nve3e213a,0,kaggle_sqli,legit
7.96693E+15,0,kaggle_sqli,legit
"c/ la paloma, 32 12-a",0,kaggle_sqli,legit
6.50345E+15,0,kaggle_sqli,legit
02048n3ad1,0,kaggle_sqli,legit
fitness,0,kaggle_sqli,legit
"etorbidea nafarroa behereko, 162 6?d",0,kaggle_sqli,legit
7.31467E+14,0,kaggle_sqli,legit
rodrigo velazquez,0,kaggle_sqli,legit
alcal de la vega,0,kaggle_sqli,legit
sau nobrega,0,kaggle_sqli,legit
2783,0,kaggle_sqli,legit
inoportunamente,0,kaggle_sqli,legit
6.79138E+15,0,kaggle_sqli,legit
rached,0,kaggle_sqli,legit
1.64936E+15,0,kaggle_sqli,legit
peluffo1@psicoencuentronline.va,0,kaggle_sqli,legit
7656,0,kaggle_sqli,legit
nue37,0,kaggle_sqli,legit
askam@maxtienda.er,0,kaggle_sqli,legit
timb44,0,kaggle_sqli,legit
vieites kerber,0,kaggle_sqli,legit
plinto,0,kaggle_sqli,legit
aldeaseca de alba,0,kaggle_sqli,legit
gaulle,0,kaggle_sqli,legit
quicena,0,kaggle_sqli,legit
34844,0,kaggle_sqli,legit
"c/ la lila, 83,",0,kaggle_sqli,legit
hanley,0,kaggle_sqli,legit
requena de campos,0,kaggle_sqli,legit
couri-manahan@copiar.com.fm,0,kaggle_sqli,legit
llers marquile,0,kaggle_sqli,legit
5on39taci19,0,kaggle_sqli,legit
sort,0,kaggle_sqli,legit
hamlett,0,kaggle_sqli,legit
59di51ca1,0,kaggle_sqli,legit
berja,0,kaggle_sqli,legit
1626,0,kaggle_sqli,legit
d75a4r45der,0,kaggle_sqli,legit
doroteya,0,kaggle_sqli,legit
1.4996E+15,0,kaggle_sqli,legit
sigenza,0,kaggle_sqli,legit
34306,0,kaggle_sqli,legit
58193627q,0,kaggle_sqli,legit
2.79635E+15,0,kaggle_sqli,legit
51780892a,0,kaggle_sqli,legit
tregenza,0,kaggle_sqli,legit
6a0ato,0,kaggle_sqli,legit
"lugar higuera canaria, 169",0,kaggle_sqli,legit
"calle virgen de la estrella, 196",0,kaggle_sqli,legit
65119692e,0,kaggle_sqli,legit
tipton9,0,kaggle_sqli,legit
14724400f,0,kaggle_sqli,legit
"calle xiquets de valls, 138, 5?g",0,kaggle_sqli,legit
ricciardi@enformetera.com.as,0,kaggle_sqli,legit
yasmmane,0,kaggle_sqli,legit
5.53776E+15,0,kaggle_sqli,legit
cornisamen!to,0,kaggle_sqli,legit
marbella,0,kaggle_sqli,legit
64522500w,0,kaggle_sqli,legit
tajamar,0,kaggle_sqli,legit
luesia,0,kaggle_sqli,legit
31640,0,kaggle_sqli,legit
"torre de esteban hambrn, la",0,kaggle_sqli,legit
asia,0,kaggle_sqli,legit
goudon,0,kaggle_sqli,legit
perales salmern,0,kaggle_sqli,legit
49130,0,kaggle_sqli,legit
akca@muevetuweb.pa,0,kaggle_sqli,legit
9.8156E+14,0,kaggle_sqli,legit
"cami sant cugat al papiol 59,",0,kaggle_sqli,legit
27340064x,0,kaggle_sqli,legit
.32l6152v0o,0,kaggle_sqli,legit
moriyama,0,kaggle_sqli,legit
"moreno lopez, 55, 9-e",0,kaggle_sqli,legit
5.20367E+15,0,kaggle_sqli,legit
"alcalde esteban minguez, 169, 12?b",0,kaggle_sqli,legit
6g369zar41,0,kaggle_sqli,legit
noami,0,kaggle_sqli,legit
9ot87ico,0,kaggle_sqli,legit
c/ linajes 178 9?f,0,kaggle_sqli,legit
eyre9@ringringcargo.tn,0,kaggle_sqli,legit
8.52064E+15,0,kaggle_sqli,legit
stratten,0,kaggle_sqli,legit
gallifa,0,kaggle_sqli,legit
7626,0,kaggle_sqli,legit
"santa clara, 111, 4?h",0,kaggle_sqli,legit
corbo gornes,0,kaggle_sqli,legit
46510,0,kaggle_sqli,legit
fulivio,0,kaggle_sqli,legit
lacalle jambrina,0,kaggle_sqli,legit
wenzel,0,kaggle_sqli,legit
den21o9a,0,kaggle_sqli,legit
sadegh,0,kaggle_sqli,legit
remiendo,0,kaggle_sqli,legit
2.89989E+15,0,kaggle_sqli,legit
10302390t,0,kaggle_sqli,legit
keehn,0,kaggle_sqli,legit
43814,0,kaggle_sqli,legit
48435837e,0,kaggle_sqli,legit
lazlo,0,kaggle_sqli,legit
casado vallcorba,0,kaggle_sqli,legit
severiano,0,kaggle_sqli,legit
cerinza,0,kaggle_sqli,legit
leocricia,0,kaggle_sqli,legit
calvin@espaciodelpintor.by,0,kaggle_sqli,legit
4.86728E+15,0,kaggle_sqli,legit
maren-bufford4@fruteriacartaya.yu,0,kaggle_sqli,legit
12186635q,0,kaggle_sqli,legit
seymour@evelin.gn,0,kaggle_sqli,legit
"paseo rey, 167 8-f",0,kaggle_sqli,legit
rougerie@cincocolores.sd,0,kaggle_sqli,legit
calle federico mompou 144 11-d,0,kaggle_sqli,legit
orejana,0,kaggle_sqli,legit
"calle conjunto avenida, 116",0,kaggle_sqli,legit
bechara,0,kaggle_sqli,legit
nagel ordoes,0,kaggle_sqli,legit
xixia,0,kaggle_sqli,legit
kouhi,0,kaggle_sqli,legit
18659,0,kaggle_sqli,legit
1526,0,kaggle_sqli,legit
arpe*nde,0,kaggle_sqli,legit
mola guell,0,kaggle_sqli,legit
1.89443E+15,0,kaggle_sqli,legit
lilien@aprendeaestudiar.lt,0,kaggle_sqli,legit
clarucha,0,kaggle_sqli,legit
forslund,0,kaggle_sqli,legit
frankos,0,kaggle_sqli,legit
suplementero,0,kaggle_sqli,legit
olaf,0,kaggle_sqli,legit
lorain-ligero@mareventsprotocolosocial.tn,0,kaggle_sqli,legit
malanquilla,0,kaggle_sqli,legit
cantbrico,0,kaggle_sqli,legit
pleiteador,0,kaggle_sqli,legit
valdemaluque,0,kaggle_sqli,legit
41217479f,0,kaggle_sqli,legit
a9tr8pfag4,0,kaggle_sqli,legit
6.81924E+15,0,kaggle_sqli,legit
2.81517E+15,0,kaggle_sqli,legit
38470,0,kaggle_sqli,legit
envaronar,0,kaggle_sqli,legit
45440,0,kaggle_sqli,legit
1.58112E+15,0,kaggle_sqli,legit
raspar,0,kaggle_sqli,legit
quest@palmatraducciones.pw,0,kaggle_sqli,legit
"av. vicente mortes, 78, 8?f",0,kaggle_sqli,legit
calle panaderas de san cecilio 168,0,kaggle_sqli,legit
nalia,0,kaggle_sqli,legit
nogueira de ramun,0,kaggle_sqli,legit
callos,0,kaggle_sqli,legit
nikolia,0,kaggle_sqli,legit
3.5822E+15,0,kaggle_sqli,legit
f5o9a8en9e,0,kaggle_sqli,legit
vladamir,0,kaggle_sqli,legit
franks.merayo@karldeux.ki,0,kaggle_sqli,legit
19127,0,kaggle_sqli,legit
robertino,0,kaggle_sqli,legit
4830,0,kaggle_sqli,legit
98089077b,0,kaggle_sqli,legit
"torms, els",0,kaggle_sqli,legit
964,0,kaggle_sqli,legit
65223156d,0,kaggle_sqli,legit
mckearne,0,kaggle_sqli,legit
"calle platerias, 47",0,kaggle_sqli,legit
patay,0,kaggle_sqli,legit
baheya,0,kaggle_sqli,legit
patten,0,kaggle_sqli,legit
40529,0,kaggle_sqli,legit
c/ dos de mayo 89 13?b,0,kaggle_sqli,legit
raudres,0,kaggle_sqli,legit
scavran@eonon.com.at,0,kaggle_sqli,legit
grgar8,0,kaggle_sqli,legit
rillo de gallo,0,kaggle_sqli,legit
ta1anta,0,kaggle_sqli,legit
erny1,0,kaggle_sqli,legit
kannel,0,kaggle_sqli,legit
romeu herrero,0,kaggle_sqli,legit
nesime,0,kaggle_sqli,legit
spears,0,kaggle_sqli,legit
oliver@weat.gm,0,kaggle_sqli,legit
xixian,0,kaggle_sqli,legit
combos,0,kaggle_sqli,legit
lact1ad1,0,kaggle_sqli,legit
4az,0,kaggle_sqli,legit
berrell@lingote.com.nf,0,kaggle_sqli,legit
12527,0,kaggle_sqli,legit
alidia,0,kaggle_sqli,legit
chunshin,0,kaggle_sqli,legit
induracin,0,kaggle_sqli,legit
peda2te1ca,0,kaggle_sqli,legit
sagunto/sagunt,0,kaggle_sqli,legit
98011650w,0,kaggle_sqli,legit
4.8004E+14,0,kaggle_sqli,legit
celio,0,kaggle_sqli,legit
6ab48t1r,0,kaggle_sqli,legit
aseguir,0,kaggle_sqli,legit
4e6qu5r5r,0,kaggle_sqli,legit
nataln,0,kaggle_sqli,legit
galligan@bijoubijoudiferente.vg,0,kaggle_sqli,legit
leandro,0,kaggle_sqli,legit
16813,0,kaggle_sqli,legit
esc2n3alosa5e4te,0,kaggle_sqli,legit
84446214n,0,kaggle_sqli,legit
tapioles,0,kaggle_sqli,legit
escogido francesc,0,kaggle_sqli,legit
breceda perdig,0,kaggle_sqli,legit
asensio kuschel,0,kaggle_sqli,legit
carlosmara,0,kaggle_sqli,legit
stetson,0,kaggle_sqli,legit
34491,0,kaggle_sqli,legit
1.72E+15,0,kaggle_sqli,legit
21710,0,kaggle_sqli,legit
milton,0,kaggle_sqli,legit
6212,0,kaggle_sqli,legit
filpica,0,kaggle_sqli,legit
joya,0,kaggle_sqli,legit
"seca, la",0,kaggle_sqli,legit
trenaman_bourbault@sms24h.ar,0,kaggle_sqli,legit
48263928s,0,kaggle_sqli,legit
borrachero muros,0,kaggle_sqli,legit
jasmann,0,kaggle_sqli,legit
lacoste,0,kaggle_sqli,legit
niwinska@estudiodeyoga.td,0,kaggle_sqli,legit
37428,0,kaggle_sqli,legit
2epullo,0,kaggle_sqli,legit
d6ntrotr566,0,kaggle_sqli,legit
"calle grevol, 123 6?a",0,kaggle_sqli,legit
niembro urkiaga,0,kaggle_sqli,legit
granfiel,0,kaggle_sqli,legit
7.68E+15,0,kaggle_sqli,legit
pesantez,0,kaggle_sqli,legit
se0am536e,0,kaggle_sqli,legit
mascarino.marenghi@cocheacoche.lv,0,kaggle_sqli,legit
98946031p,0,kaggle_sqli,legit
91494736t,0,kaggle_sqli,legit
velichcanich pairot,0,kaggle_sqli,legit
carew1@koinup.ni,0,kaggle_sqli,legit
22496795n,0,kaggle_sqli,legit
killan@923.fr,0,kaggle_sqli,legit
desmedro,0,kaggle_sqli,legit
rashmi,0,kaggle_sqli,legit
3nmo08v16a,0,kaggle_sqli,legit
"virgen del valle, 40",0,kaggle_sqli,legit
7.75E+15,0,kaggle_sqli,legit
ikediek torrades,0,kaggle_sqli,legit
manica,0,kaggle_sqli,legit
carilyn,0,kaggle_sqli,legit
valdemoro,0,kaggle_sqli,legit
proftica,0,kaggle_sqli,legit
barsky,0,kaggle_sqli,legit
retuerta fong,0,kaggle_sqli,legit
5.12832E+15,0,kaggle_sqli,legit
rubau,0,kaggle_sqli,legit
magdiel,0,kaggle_sqli,legit
gabriele,0,kaggle_sqli,legit
woolgar@awat.gov,0,kaggle_sqli,legit
2isnomo,0,kaggle_sqli,legit
frailes,0,kaggle_sqli,legit
3600,0,kaggle_sqli,legit
12,0,kaggle_sqli,legit
frechette8@legami.ly,0,kaggle_sqli,legit
2.30158E+15,0,kaggle_sqli,legit
alvaro-pagano@hiperpapel.an,0,kaggle_sqli,legit
9728,0,kaggle_sqli,legit
fontihoyuelo,0,kaggle_sqli,legit
tenna1,0,kaggle_sqli,legit
1044,0,kaggle_sqli,legit
pillars4,0,kaggle_sqli,legit
seniuk,0,kaggle_sqli,legit
ontiveros@masqueclases.th,0,kaggle_sqli,legit
8.92715E+15,0,kaggle_sqli,legit
pent0et3o,0,kaggle_sqli,legit
45810,0,kaggle_sqli,legit
becilla de valderaduey,0,kaggle_sqli,legit
escalona,0,kaggle_sqli,legit
dukes,0,kaggle_sqli,legit
c/ calzada 169,0,kaggle_sqli,legit
vasil9,0,kaggle_sqli,legit
